z-sma-7,z-std-7,z-sma-14,z-std-14,z-sma-28,z-std-28,z-sma-54,z-std-54,z-sma-106,z-std-106,z-sma-207,z-std-207,LONGS_SIGNAL,SHORTS_SIGNAL,index,open,close,low,high
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1864.0,42918.58,43005.71,42891.74,43008.24
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1865.0,42998.76,42998.59,42956.63,43006.85
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1866.0,42997.91,43008.18,42951.94,43008.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1867.0,43007.93,42995.19,42985.3,43022.7
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,1868.0,42998.42,43025.03,42985.91,43060.7
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1869.0,43026.02,42977.39,42977.37,43059.7
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1870.0,42977.41,43050.25,42950.8,43053.47
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1871.0,43050.93,43000.11,42990.51,43050.93
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1872.0,42999.29,43025.86,42993.32,43039.18
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1873.0,43022.47,43069.24,42992.99,43073.28
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1874.0,43073.27,43118.5,43052.8,43118.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,1875.0,43120.8,43136.98,43095.08,43166.07
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1876.0,43142.06,43115.76,43089.79,43146.21
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1877.0,43114.43,43114.69,43071.3,43127.91
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1878.0,43113.81,43090.84,43078.75,43122.19
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1879.0,43090.84,43031.52,43022.97,43090.84
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1880.0,43035.24,43060.29,43009.01,43065.67
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1881.0,43060.28,43140.21,43047.6,43140.21
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,1882.0,43137.0,43135.21,43127.24,43166.69
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1883.0,43135.21,43026.68,43026.68,43146.11
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1884.0,43026.67,43013.4,43000.0,43048.89
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1885.0,43008.64,42982.18,42922.16,43014.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1886.0,42982.18,42995.4,42931.56,43034.86
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1887.0,42994.88,42901.71,42888.01,42998.98
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1888.0,42896.68,42873.21,42849.14,42953.61
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,1889.0,42873.03,42629.09,42600.0,42873.03
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1890.0,42628.9,42801.79,42610.44,42853.57
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1891.0,42800.66,42832.39,42728.25,42848.58
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1892.0,42838.12,43002.36,42790.82,43016.02
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1893.0,43000.18,42903.4,42886.53,43013.8
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1894.0,42903.17,43014.31,42903.16,43014.75
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1895.0,43014.28,43152.25,43014.01,43200.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1896.0,43141.57,43194.48,43141.57,43270.59
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1897.0,43193.79,43248.9,43187.45,43398.16
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1898.0,43248.91,43155.95,43154.46,43280.64
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1899.0,43155.96,43087.97,43057.14,43198.12
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1900.0,43087.23,43129.29,43073.96,43217.02
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1901.0,43129.63,43266.6,43117.89,43288.71
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1902.0,43266.62,43371.55,43242.05,43411.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1903.0,43372.47,43414.23,43337.79,43449.41
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1904.0,43413.73,43298.8,43291.12,43413.96
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1905.0,43298.81,43287.89,43271.6,43350.72
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1906.0,43291.02,43284.21,43257.28,43309.84
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1907.0,43281.16,43330.9,43271.67,43349.78
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1908.0,43330.2,43249.75,43210.01,43349.03
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1909.0,43250.28,43248.44,43230.81,43279.8
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1910.0,43248.43,43265.78,43229.98,43284.51
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1911.0,43260.13,43241.19,43236.32,43296.21
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1912.0,43241.18,43192.43,43175.47,43250.92
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1913.0,43192.43,43190.09,43180.0,43255.8
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1914.0,43190.09,43250.9,43184.22,43270.22
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1915.0,43250.89,43260.49,43216.67,43307.56
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1916.0,43260.49,43224.72,43219.07,43261.7
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1917.0,43228.05,43237.93,43205.06,43388.15
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1918.0,43245.96,43199.14,43154.92,43254.61
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1919.0,43199.12,43239.95,43180.71,43274.94
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1920.0,43250.23,43294.8,43241.61,43334.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1921.0,43294.81,43233.53,43200.0,43314.75
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1922.0,43230.15,43268.47,43230.15,43296.66
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1923.0,43266.63,43333.45,43262.7,43384.05
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1924.0,43333.46,43374.52,43322.1,43454.45
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,1925.0,43374.45,43427.56,43374.45,43497.24
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1926.0,43427.56,43397.5,43397.5,43490.08
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1927.0,43397.51,43404.98,43374.52,43424.46
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1928.0,43404.98,43400.0,43346.87,43404.98
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1929.0,43399.76,43442.12,43392.5,43467.67
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1930.0,43442.12,43375.75,43369.8,43446.97
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1931.0,43375.75,43410.15,43370.4,43439.58
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1932.0,43410.16,43328.78,43327.0,43461.73
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1933.0,43328.78,43342.53,43322.03,43367.01
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1934.0,43342.53,43357.83,43312.64,43383.32
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1935.0,43357.83,43324.12,43324.11,43392.01
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1936.0,43325.01,43328.37,43306.99,43354.77
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1937.0,43324.81,43307.97,43307.97,43356.65
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1938.0,43310.75,43300.0,43280.78,43339.21
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1939.0,43300.0,43317.88,43283.06,43332.61
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1940.0,43317.6,43201.32,43189.62,43320.68
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1941.0,43201.33,43095.03,43083.23,43215.8
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1942.0,43105.21,43111.25,43093.5,43128.95
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1943.0,43111.25,43100.66,43073.34,43163.39
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1944.0,43100.66,43136.05,43076.03,43156.14
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1945.0,43136.03,43152.8,43101.71,43155.88
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1946.0,43149.35,43105.48,43083.34,43153.46
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1947.0,43105.48,43139.48,43060.0,43140.16
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1948.0,43139.47,43122.68,43100.06,43148.26
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1949.0,43124.13,43063.65,43044.06,43127.45
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1950.0,43063.64,43050.12,43050.12,43099.01
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1951.0,43050.12,43071.44,43043.7,43088.21
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1952.0,43071.43,43072.33,43000.0,43079.96
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1953.0,43076.81,43088.9,43038.09,43089.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1954.0,43084.69,43067.25,43065.6,43124.67
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1955.0,43065.6,43087.46,43059.05,43100.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1956.0,43087.47,43027.7,43015.57,43100.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1957.0,43027.7,42966.98,42948.18,43030.17
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1958.0,42966.35,42922.04,42901.0,42969.89
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1959.0,42922.04,42956.47,42916.32,43005.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1960.0,42956.46,42923.97,42921.68,42956.46
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1961.0,42924.73,42955.66,42917.48,42955.66
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1962.0,42952.31,42904.35,42885.13,42971.69
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1963.0,42905.82,42934.07,42893.89,42949.05
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1964.0,42934.08,42881.5,42870.01,42959.36
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1965.0,42882.58,42890.3,42874.25,42910.97
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1966.0,42893.23,42862.63,42829.32,42902.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1967.0,42862.9,42853.76,42820.71,42921.58
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,1968.0,42851.78,42808.74,42775.76,42851.78
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1969.0,42807.67,42886.83,42780.0,42891.75
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1970.0,42886.82,43007.1,42886.82,43016.94
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1971.0,43007.1,43056.75,42998.5,43091.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1972.0,43056.75,42967.85,42967.51,43059.34
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1973.0,42967.84,43030.17,42939.98,43067.95
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1974.0,43030.18,42980.68,42960.28,43056.66
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1975.0,42980.67,43009.68,42980.67,43029.43
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1976.0,43009.68,43090.24,42992.95,43112.3
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1977.0,43096.16,43128.38,43071.43,43133.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1978.0,43128.39,43064.79,43064.79,43133.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1979.0,43069.46,43061.92,43046.28,43076.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1980.0,43061.92,43061.55,43051.11,43120.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1981.0,43061.55,42995.8,42964.61,43067.39
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1982.0,42995.8,42980.87,42960.91,43010.68
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1983.0,42979.28,42982.92,42957.1,43002.29
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1984.0,42982.9,42991.81,42978.49,43037.3
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1985.0,42992.94,42982.04,42952.6,42996.89
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1986.0,42988.6,42957.64,42930.03,42994.15
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,1987.0,42957.64,42954.87,42922.52,42989.92
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1988.0,42960.74,42974.51,42933.02,42983.88
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1989.0,42975.24,42966.73,42953.73,43015.28
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1990.0,42965.64,43014.98,42959.19,43039.83
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1991.0,43013.79,42970.93,42961.62,43041.84
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1992.0,42972.95,43110.0,42964.59,43110.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1993.0,43110.0,43184.26,43083.33,43215.36
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1994.0,43185.44,43219.3,43157.59,43227.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1995.0,43219.3,43218.38,43194.59,43232.09
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1996.0,43216.59,43210.35,43202.08,43227.3
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1997.0,43210.34,43213.99,43193.78,43219.48
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1998.0,43214.0,43228.01,43207.76,43228.05
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1999.0,43228.0,43190.0,43185.66,43228.01
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2000.0,43189.99,43205.91,43189.99,43211.1
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2001.0,43203.36,43140.0,43140.0,43205.93
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2002.0,43141.21,43171.66,43125.62,43175.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2003.0,43171.66,43208.14,43153.71,43265.85
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2004.0,43209.16,43170.75,43162.56,43263.18
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2005.0,43171.53,43171.81,43134.49,43194.14
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,2006.0,43171.81,43256.3,43171.81,43295.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2007.0,43256.28,43168.19,43152.56,43265.47
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2008.0,43166.15,43248.62,43156.0,43282.93
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2009.0,43251.17,43202.82,43196.98,43287.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2010.0,43196.51,43227.14,43181.17,43262.65
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2011.0,43227.13,43205.64,43186.18,43252.61
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2012.0,43205.65,43149.93,43138.13,43211.27
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2013.0,43150.19,43133.86,43100.0,43156.97
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2014.0,43133.86,43101.16,43100.0,43149.96
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2015.0,43101.16,43104.34,43077.99,43123.06
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2016.0,43104.34,43169.07,43085.09,43169.07
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2017.0,43169.06,43128.95,43121.3,43200.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2018.0,43129.26,43134.61,43070.89,43166.79
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2019.0,43134.66,43038.63,43000.72,43135.55
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2020.0,43038.63,42989.81,42946.68,43051.38
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2021.0,42989.75,43008.73,42947.28,43019.53
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2022.0,43008.73,43064.82,42967.88,43077.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2023.0,43064.82,42996.43,42993.66,43076.45
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2024.0,42994.43,43060.57,42991.78,43085.01
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2025.0,43060.57,43025.01,43008.43,43060.57
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2026.0,43025.01,42970.96,42956.1,43025.64
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2027.0,42970.96,42920.89,42903.6,42995.2
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2028.0,42920.82,42960.13,42900.01,42970.51
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2029.0,42960.51,42954.72,42901.5,42965.97
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2030.0,42955.69,42881.4,42852.24,42961.53
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2031.0,42882.99,42912.33,42869.99,42929.97
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2032.0,42911.57,42895.35,42835.01,42911.64
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2033.0,42895.19,42923.9,42847.3,42930.71
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2034.0,42920.1,42912.77,42879.52,42946.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2035.0,42912.77,42907.1,42853.33,42924.59
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2036.0,42911.26,42865.17,42840.0,42913.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2037.0,42865.18,42907.78,42835.04,42920.98
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2038.0,42907.77,42891.53,42871.89,42936.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2039.0,42891.52,42924.37,42852.15,42924.37
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2040.0,42924.99,42935.33,42899.99,42962.41
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2041.0,42930.9,42927.25,42912.71,42972.84
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2042.0,42927.24,42850.17,42809.0,42927.24
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2043.0,42844.8,42877.18,42822.56,42903.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2044.0,42871.56,42940.3,42838.59,42943.1
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2045.0,42940.3,42928.37,42907.58,42944.82
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2046.0,42928.37,42840.12,42833.02,42936.47
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2047.0,42841.27,42848.12,42841.27,42903.64
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2048.0,42850.54,42893.56,42844.73,42903.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2049.0,42893.55,42932.08,42881.46,42934.74
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2050.0,42934.42,42945.72,42900.42,42950.63
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2051.0,42942.49,42944.67,42935.22,42962.6
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,2052.0,42942.99,42964.81,42914.51,43007.67
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2053.0,42969.83,42999.94,42946.28,43003.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2054.0,42999.94,42937.1,42933.67,43004.3
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2055.0,42938.08,42912.92,42910.73,42966.4
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2056.0,42914.67,42881.41,42881.41,42929.67
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2057.0,42880.01,42816.11,42786.33,42880.01
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2058.0,42816.11,42756.41,42731.65,42816.11
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2059.0,42756.44,42764.4,42700.88,42772.65
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2060.0,42764.39,42762.34,42727.2,42772.68
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2061.0,42762.34,42715.82,42700.11,42766.57
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2062.0,42708.2,42752.92,42692.64,42769.02
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2063.0,42752.92,42660.86,42643.57,42752.92
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2064.0,42660.87,42708.39,42616.4,42712.47
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2065.0,42700.65,42735.0,42650.0,42735.41
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2066.0,42735.01,42750.99,42708.08,42754.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2067.0,42747.53,42791.48,42737.48,42818.03
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,2068.0,42787.37,42760.94,42760.94,42818.81
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2069.0,42758.94,42794.51,42700.0,42794.51
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2070.0,42790.85,42698.43,42670.82,42796.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2071.0,42698.42,42668.01,42657.84,42721.14
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2072.0,42673.32,42689.31,42630.01,42691.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2073.0,42689.31,42742.87,42672.5,42742.88
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2074.0,42743.62,42680.57,42680.57,42761.02
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2075.0,42673.69,42631.27,42625.09,42698.98
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2076.0,42631.26,42453.35,42353.38,42631.45
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,2077.0,42447.29,42419.53,42353.0,42473.46
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2078.0,42420.29,42415.08,42389.17,42444.45
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2079.0,42419.94,42485.9,42392.19,42494.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2080.0,42485.9,42492.56,42470.19,42536.07
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2081.0,42492.56,42566.01,42492.56,42619.4
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2082.0,42566.01,42561.55,42549.24,42603.31
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2083.0,42561.56,42649.93,42561.56,42654.42
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2084.0,42649.92,42622.03,42597.3,42649.92
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2085.0,42627.21,42540.91,42521.26,42631.27
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2086.0,42540.92,42553.82,42500.0,42566.17
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2087.0,42553.82,42670.02,42523.91,42703.75
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2088.0,42673.47,42719.06,42666.9,42733.55
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2089.0,42719.97,42760.17,42708.5,42789.34
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2090.0,42760.17,42720.0,42668.95,42767.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2091.0,42720.0,42749.58,42692.03,42749.72
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2092.0,42744.23,42864.64,42744.23,42893.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2093.0,42864.63,42853.85,42809.81,42879.6
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2094.0,42853.85,42861.76,42809.14,42874.15
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2095.0,42861.38,42804.21,42783.25,42890.32
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2096.0,42805.39,42819.49,42785.08,42844.26
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2097.0,42819.49,42845.37,42790.32,42858.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2098.0,42845.42,42800.0,42784.58,42860.92
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2099.0,42800.0,42777.57,42758.0,42805.22
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2100.0,42777.56,42825.55,42740.02,42844.96
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2101.0,42822.96,42898.36,42803.92,42914.85
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2102.0,42898.35,42872.32,42855.01,42987.73
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2103.0,42872.32,42817.93,42777.03,42900.67
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2104.0,42813.2,42863.4,42813.2,42873.92
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2105.0,42862.18,42881.81,42851.01,42895.31
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,2106.0,42877.46,42846.14,42827.02,42896.32
